Text,DocType
"***%%% NATION REPORT***\012\012***CONFIRMED BY USF***\012\012MND-%%% EVENT:\012\012UNIT: /%%%\012\012WHO: %%% IP'%%%\012\012WHAT: Unexploded Ordnance\012 \012WHEN: 260930AUG09\012\012WHERE: %%%\012\012------------------------------------\012CLOSEST ISF/SoI Command Post / Check Point(%%%)\012Command Post / Check Point NUMBER: %%%\012UNIT:%%%\012GRID LOCATION: %%%\012DISTANCE AND DIREX-ray Computed TomographyION: %%% EAST\012\012------------------------------------\012\012TIMELINE:\012\012: %%% IP'%%% BROUGHT 1x 125Millimeter MORTAR ROUND TO JSS-, %%% LINE Unexploded Ordnance REPORT FOLLOWS.\012%%%.260930AUG09\012%%%. JSS-%%% ECommand Post / Check Point. \012. %%%/X-ray Computed Tomography Chinook. .\012%%%. Unexploded Ordnance-1x 120Millimeter RUSTED MORTAR Round\012. %%%/A\012%%%. USF\012%%%. STOP MISSION\012. /%%%, AND %%% CORDON\012%%%. IMillimeterEDIATE\012\012%%%: Explosive Ordnance Disposal WAS NOTIFIED AND WENT TO THE ECommand Post / Check Point In order to RETRIEVE THE ROUND. THE ROUND WAS PLACED IN THE JSS-%%% SHA FOR DISPOSAL AT A LATER DATE.\012\012S2: %%%: THE Unexploded Ordnance WAS FOUND BY THE %%% IP'%%%. THERE WAS NO INFORMATION ON THE LOCATION WHERE THE Unexploded Ordnance WAS DISCOVERED. DUE TO THE CONDITION OF THE Unexploded Ordnance IT %%% LIKELY THAT IT HAS BEEN DISCARDED OR FORGOTTEN.\012\012Explosive Ordnance Disposal %%%: THE Explosive Ordnance Disposal TEAM MANEUVERED TO AN %%% TURN IN AT %%% Medical Corps %%% In Support of -%%% Cavalry, number before denotes specific regiment. THE IPS BROUGHT THE ITEM TO THE ECommand Post / Check Point AT JSS %%% AND REQUESTED Explosive Ordnance Disposal SUPPORT. THE Explosive Ordnance Disposal TEAM LEADER IDENTIFIED THE FOLLOWING ITEM:\0121X %%% PROJEX-ray Computed TomographyILE, HE, 125Millimeter, %%%, RUSTED AND %%% \012THE IP COULD NOT PROVIDE ANY INFORMATION AS TO WHERE THE ITEMS WERE FOUND OTHER THAN IN %%%. THE Explosive Ordnance Disposal TEAM LEADER ASSESSED THAT THE ITEM WAS SAFE TO MOVE AND IT WAS TRANSPORTED TO THE JSS %%% SHA FOR DISPOSAL AT A LATER DATE. \012\012\012\012\012SUMillimeterARY:\012%%% X Unexploded Ordnance\012%%% X Local National Killed in Action\012%%% X Damage\012\012//CLOSED//(%%%)",Private
MND-%%% EVENT (%%%)\012\012UNIT: %%% Stryker Brigade Combat Team\012\012WHO:%%% Brigade Special Troops Battalion TAJI Base Defense Operations Center\012\012WHAT: Unexploded Ordnance (%%%-TANK MINE)\012\012WHEN: 240750AUG09\012\012WHERE: %%%\012\012TIMELINE:\012\012: %%% ADVISED THAT WHILE DOING CONSTRUCTION THEY HAVE LOCATED AN %%%-TANK MINE. %%% IS SETTING UP A CORDON AROUND THE AREA.\012\012%%%: NOTIFIED %%% Brigade Explosive Ordnance Disposal / %%% LINE SENT\012%%%. 240750AUG09\012. %%% Military Police / \012. -\012%%%. Unexploded Ordnance (AT MINE)\012. %%%/A\012. \012%%%. CONSTRUCTION STOPPED\012%%%. SETTING UP CORDON\012%%%. IMMEDIATE\012\012%%%: Explosive Ordnance Disposal ON SITE AT %%%\012\012SUMMARY:\012\012%%% X Unexploded Ordnance\012%%% X Damage\012%%% X Injury\012\012\012/////OPEN/////,Private
-----%%% NATION REPORT-----\012-----CONFIRMED BY USF----\012\012MND-%%% EVENT (%%%)\012\012REPORT RECEIVED FROM: //%%%\012\012UNIT: (%%%)\012\012WHO:-///%%%\012\012WHAT:FOUND Unexploded Ordnance\012\012WHERE: %%%\012\012WHEN: %%% AUG %%%\012\012----------,Private
"WHO: /%%% and IA Explosive Ordnance Disposal\012WHAT: Discovered %%%\012WHEN: 231700C AUG %%%\012WHERE: Camp ( %%%). \012\012HOW: At 231700C AUG , /%%% reports a Local National discovered %%% and transported it to Camp %%% 5km %%% of Fallujah In the Vicinity Of ( %%%). The %%% was visually discovered at an unknown time and location by a Local National male who carried it to Camp %%%, approximately %%% from the %%%, and notified Camp Guard. The %%% consisted of (%%%) serviceable 155mm round. Camp Guard maintained over watch with %%% and requested Explosive Ordnance Disposal support. Iraqi Explosive Ordnance Disposal was requested though %%% IA Div MITT and IA Explosive Ordnance Disposal arrived at Camp %%% at 2214C. No casualties or damages were reported. An update %%% if more information becomes available. \012 \012CLOSED %%%\012\012",Private
---- %%% NATION REPORTS----\012-------- USF CONFIRMS----------\012\012MND-%%% EVENT (%%%)\012\012UNIT: : (%%%)\012\012WHO: FOUND BY //%%% IA CONFIRMED BY //%%%\012\012WHAT: %%%\012CONSISTING OF:\012%%% X 60Millimeter MORTARS\01214X %%%\0121X %%% ROCKET\01,Private
"%%% maneuvered with %%% x %%% IA %%% to %%% In Support of of /%%% CAB In the Vicinity Of %%%. Team %%% coordinated a joint disposal operation with the %%% IA %%% through MITT. Team linked up %%% IA %%% at JSS %%%; personnel then loaded ordnance for disposal operation at %%% range. IA %%% personnel were given a safety briefing and then provided basic instruction on safe disposal operations. Coalition Forces Explosive Ordnance Disposal watched/assisted as the IA %%% team assembled the demolition shot. \012\012The following items recovered/disposed of from JSS %%% SHA: \012%%% x Iraqi Mortar, 60mm, HE, M-%%% (NEW %%%.49lbs)\012%%% x Iraqi Projectile, 152mm, HE, Model Unknown (NEW %%%.64lbs)\012%%% x %%% Rocket, 70mm, HEAT, %%% (NEW %%%.07lbs)\012%%% x %%% Rocket, 85mm, HEAT, %%% (NEW %%%.37lbs)\012%%% x %%% Mortar, 120mm, Illumination, Type %%% (NEW %%%.49lbs)\012%%% x %%% Mortar, 120mm, HE, Model Unknown (%%%) (NEW %%%.50lbs)\012%%% x Iraqi Grenade, Projected, 40mm, HE, %%% (NEW %%%.47lbs)\012%%% x %%% Projectile, 122mm, HE, %%% (NEW %%%.60lbs)\012%%% x Unknown Projectile, 122mm, HE, Model Unknown (NEW %%%.60lbs)\012%%% x %%% Projectile, 105mm, HE, Model Unknown (NEW %%%.80lbs)\012%%% x %%% Mortar, 60mm, HE, Model Unknown (%%%) (NEW %%%.36lbs)\012%%% x %%% Rocket, 73mm, HEAT, %%% (NEW .)\012%%% x %%% Mortar, 120mm, HE, Type %%% (NEW %%%.60lbs)\012%%% x Iraqi Projectile, 57mm, HE-%%%, Model Unknown (NEW %%%.34lbs)\012%%% x %%% Mortar, 82mm, HE, %%% (NEW .)\012%%% x Iraqi Grenade, Hand, HE, Model Unknown (NEW %%%.08lbs)\012%%% x %%% Projectile, 100mm, HEAT-, %%% (NEW %%%.29lbs)\012%%% x %%%, Mortar, Position Description / Probability of Damage, %%% (NEW %%%.03lbs)\012%%% x %%%, Projectile, Position Description / Probability of Damage, %%% (NEW %%%.08lbs)\012%%% x %%%, Projectile, , %%% (NEW %%%.05lbs)\012%%% x %%% Projectile, 37mm, HE-%%%, Type %%% (NEW %%%.08lbs) \012%%% x United States Projectile, 40mm, , %%% (NEW %%%.08lbs) %%% x 60mm Mortar Primers (NEW %%%.06lbs)\012%%% x Plastic Bottle of Homemade Explosive (NEW 5lbs)\012%%% x 57mm Cartridges, Filled %%%/ Unknown Bulk Explosives (NEW 5lbs)\012%%% x Bag of Mortar %%% Bags (NEW .)\012%%% x Bag of %%%, Flaked (NEW .)\012\012%%% Assessment: All items appeared to be serviceable as Improvised Explosive Device %%% charges. Team Recovered: %%% x %%% Grenade, Hand, HEAT, %%% (NEW %%%.85lbs) and %%% x Pressure Plates for exploitation by %%% and WIT respectively. All hazards were transported to %%% Range at %%% for disposal. IA at JSS %%% unable to say when/where ordnance items were recovered.",Private
"The Explosive Ordnance Disposal Team maneuvered to a %%% at Camp %%% Medical Corps %%%, In Support of Black Sheep , /%%% IN. While returning from a previous mission the Explosive Ordnance Disposal Team Leader was informed that a cache had been picked up by the /%%% Brigade IA and was being stored at Camp %%%. Upon arrival the Explosive Ordnance Disposal Team Leader was informed that the cache had been found at grid %%% Medical Corps %%%. The cache had been seized by the IA after they received a tip from a Local National. The Team Leader assesses that the ordnance items were safe to transport. \012The items were identified are:\012\012%%% x %%% Rocket, 80mm, Air-to-Ground, HEAT, \012%%%, French Missile, Ground-to-Ground, HEAT, HOT\012%%%, French Missile, Ground-to-Ground, HEAT, \012, %%% Rocket, Ground-to-Ground, HEAT, -%%%",Private
"****%%% NATION REPORT***\012******US CONFIRMED******\012\012MND-%%% EVENT (%%%)\012\012UNIT: -%%% CAB, /%%% Identification\012\012WHO: Personal Security Detail/-%%% CAB\012\012WHAT: %%%\012 \012WHEN:%%%\012\012WHERE: %%%\012\012CLOSEST ISF/SoI Command Post / Check Point(%%%):\012Command Post / Check Point NUMBER: //%%% IA Headquarters'%%% \012UNIT: IA\012GRIdentification LOCATION: %%%\012DISTANCE AND DIRECTION: \012%%% NORTH\012\012TIMELINE:\012\012%%%: RECEIVED REPORT FROM Personal Security Detail/-%%% THAT THE IA HAVE A CACHE AT %%% battalion /%%% IA. THEY ARE REQUESTING THAT WHEN THE Explosive Ordnance Disposal TEAM WORKING THE Improvised Explosive Device AT %%% IS DONE THEY SWING BY TO DISPOSE OF THE .\012\012%%%: Quick Reaction Force AND Explosive Ordnance Disposal ARE %%% TO THE %%% SITE.\012\012%%%: Quick Reaction Force AND Explosive Ordnance Disposal ARRIVE AT %%% SITE.\012\012%%%: Quick Reaction Force AND Explosive Ordnance Disposal LEAVING %%% SITE. Explosive Ordnance Disposal TOOK EVERYTHING EXCEPT THE EMPTY 155Millimeter CASING.\012\012%%%: Explosive Ordnance Disposal REQUESTS AIR CLEARANCE AT GRIdentification %%% CONTROL Detachment / Detainee.\012\012%%%: AIR CLEARANCE COMPLETE. Explosive Ordnance Disposal Canadian PERFORM THE Detachment / Detainee WHEN READY.\012\012%%%: CONTROL Detachment / Detainee COMPLETE\012\012\012------------------------------------\012%%%-LINE Unexploded Ordnance:\012LINE :%%%\012LINE : %%%\012LINE : %%%\012LINE : %%%\012LINE : .%%% / HALO %%%\012LINE %%%: 1X155Millimeter, 1XMORTAR, 2XRocket Propelled Grenade ROCKETS\012LINE : %%%/A\012LINE %%%: Coalition Forces PERSONNEL AND EQUIPMENT\012LINE %%%: NONE / CACHE\012LINE %%%: NONE\012LINE %%%: ROUTINE\012------------------------------------\012\012WEAPONS CACHE CONSISTS OF:\012\0121X155Millimeter PROJECTILE CASING\0121XMORTAR Round\0122XRocket Propelled Grenade ROCKETS\012\012Explosive Ordnance Disposal ASSESSMENT: TEAM MANEUVERED TO AN %%% AT GRIdentification %%% In Support of Headquarters and Headquarters Company/-%%% CAB. THE INITIAL CALL WAS FOR A CACHE. TEAM LINKED UP WITH Personal Security Detail %%% WHO BRIEFED THAT THERE WAS ONE 155Millimeter PROJECTILE, ONE 120Millimeter MORTAR, AND TWO Rocket Propelled Grenade'%%% IN THEIR SAFE HOLDING AREA THAT CAME FROM A CACHE THEY FOUND. THE TEAM CLEARED THE AREA BY VISUAL Reconnaissance. THE TEAM LEADER IdentificationENTIFImprovised Explosive Device:\012ONE, 155Millimeter, COUNTRY Unknown, MODEL Unknown, HE PROJECTILE, (EMPTY)\012ONE, 120Millimeter, COUNTRY Unknown, MODEL Unknown, HE MORTAR, (SERVICEABLE AS %%% CHARGE)\012TWO, %%%, Provincial Governor / Production Grenade rocket assisted projectile-%%%, HEAT ROCKET, (SERVICEABLE AS %%% CHARGE)\012THE TEAM LEADER CLEARED ALL ITEMS FOR HANDLING AND TRANSPORTED THE MORTAR AND THE TWO Provincial Governor / Production Grenade rocket assisted projectile-'%%% TO A LOCAL DISPOSAL AREA FOR DISPOSAL BY Detachment / DetaineeONATION. THE EMPTY 155Millimeter PROJECTILE WAS LEFT WITH THE IA IN THE COMPOUND. ALL ITEMS CONTAINING AN EXPLOSIVE HAZARD WERE DISPOSED OF BY Detachment / DetaineeONATION. NO FURTHER EXPLOSIVE HAZARDS WERE FOUND.\012\012\012S2 ASSESSMENT: THIS CACHE IS ATTRIBUTED TO -' ' %%% CELL, WHO HAS BEEN RESPONSIBLE FOR Improvised Explosive DeviceS TARGETING US FORCES IN THE %%% AREA. THESE %%% WERE LIKELY GOING TO BE USED IN Improvised Explosive Device ATTACKS TARGETING US FORCES. IT IS ALSO POSSIBLE, THOUGH UNLIKELY, THE %%% WERE GOING TO BE USED AGAINST OTHER LEADERSHIP WITHIN %%%. Human Intelligence REPORTING HAS INDICATED THE POSSIBILITY OF %%% WITH %%% DUE TO '%%% LONG ABSENCE. ALL %%% WERE Detachment / DetaineeONATED BY Explosive Ordnance Disposal.\012\012SUMillimeterARY:\012\012Personal Security Detail/-%%% THAT THE IA HAVE A CACHE AT %%% battalion /%%% IA. THEY ARE REQUESTING THAT WHEN THE Explosive Ordnance Disposal TEAM WORKING THE Improvised Explosive Device AT %%% IS DONE THEY SWING BY TO DISPOSE OF THE %%%. Explosive Ordnance Disposal DISPOSED OF THE %%% BY CON. Detachment / Detainee.\012\012%%% X \012%%% X Injury\012 %%%\012\012///CLOSED///",Private
"*******%%% NATION*******\012******LATE REPORT********\012***NOT CONFIRMED BY Coalition Forces***\012\012MND-%%% EVENT \012\012UNIT: -%%% Joint Operations Command/-%%%\012\012WHO: //%%% \012\012WHAT: FOUND %%%\012 \012WHEN: 131600AUG09\012\012WHERE: \012\012/():%%%\012UNIT://%%%\012GRID:\012/:/%%%\012------------------------------------\012\012TIMELINE:\012A PATROL FROM //%%% battalion REPORT FINDING %%% 60Millimeter MORTAR ROUND ALONG THE SIDE OF THE ROAD HEADED TOWARD BASRAH In the Vicinity Of %%%. THE IA TURNED THE MORTAR ROUND INTO THE battalion S2.\012------------------------------------\012\012Explosive Ordnance Disposal ASSESSMENT: Coalition Forces Explosive Ordnance Disposal NOT REQUESTED\012\012S2 ASSESSMENT: (FINAL) THE LOCATION WHERE THIS MORTAR ROUND WAS FOUND IS A HISTORICAL AREA FOR Indirect Fire Point of Operation / Points of Origin'%%%. WITH THE CONDITION OF THE 60Millimeter MORTAR ROUND BEING %%%, IT WAS PROBABLY LEFT IN THIS AREA KNOWING THAT IT WOULD BE TAKEN BY COALITION FORCES. THE CONDITION OF THE MORTAR ROUND WOULD MAKE IT UNUSABLE OR POSSIBLY MADE INTO AN Improvised Explosive Device.\012------------------------------------\012\012SUMillimeterARY\012%%% X FOUND \012%%% X Injury\012%%% X Damage\012\012-CLOSED- %%%",Private
"**%%% NATION REPORT***\012***CONFIRMED BY Coalition Forces***\012\012MND-%%% EVENT: (%%%)\012\012UNIT: / (%%%)\012\012WHO: --%%% Force Protection / Firing Point\012\012WHAT: Unexploded Ordnance\012\012WHEN: 122100AUG09\012\012WHERE: Medical Corps \012\012:%%%/A\012\012CLOSEST ISF/SOI Command Post / Check Point()%%%\012Command Post / Check Point NUMBER:CLC Command Post / Check Point %%%\012UNIT: SOI\012GRID LOCATION: %%%\012DISTANCE AND DIRECTION: %%% APPROX. %%%\012\012\012TIMELINE:\012\012: -%%% Cavalry, number before denotes specific regiment Joint Operations Command NOTIFIES -%%% Tactical Operations Center THAT THE --%%% Force Protection / Firing Point FOUND 5X Unexploded Ordnance AND 1X AK47, ubiquitous russian design machine pistol Avtomat Kalashnikov-%%% AT Medical Corps %%%. THE --%%% Force Protection / Firing Point PATROL LEADER WAS Colonel %%%. INITIAL REPORTS IS THAT A Local National FARM WAS ON FIRE, HE CALLED --%%% Force Protection / Firing Point TO PUT IT OUT AND WHILE SEARCHING AREA Force Protection / Firing Point FOUND THE 5X Unexploded Ordnance AND 1X AK47, ubiquitous russian design machine pistol Avtomat Kalashnikov- %%% IN A FIELD. THE Unexploded Ordnance IS BEING HELD AT THE --%%% COMPOUND HERE AT JSS-. -%%% Cavalry, number before denotes specific regiment Tactical Operations Center PUT TOGETHER A %%%-LINE Unexploded Ordnance/Improvised Explosive Device REPORT WITH THE INFORMATION GIVEN AND NOTIFImprovised Explosive Device Explosive Ordnance Disposal AND /.\012\012%%%: UPDATE TO Unexploded Ordnance TYPE, CONTENTS INCLUDES 2X IRAQI 122Millimeter HE ROUNDS, AND 3X OTHER Unknown SIZE PROJECTILES, AWAITING COMPLETE Explosive Ordnance Disposal ASSESSMENT.\012\012S2: ASSESSMENT: THESE ROUNDS PROBABLY '%%% INTENDED TO BE Improvised Explosive Device'%%%. THESE ROUNDS WERE MOST LIKELY LEFT AND FORGOTTEN OVER THE YEARS\012\012Explosive Ordnance Disposal ASSESSMENT: THE Explosive Ordnance Disposal TEAM MANEUVERED TO AN %%% TURN IN AT %%% Medical Corps %%% In Support of -%%% Cavalry, number before denotes specific regiment. THE --%%% Force Protection / Firing Point'%%% BROUGHT THE ITEMS TO THE Force Protection / Firing Point STATION AT JSS '%%% AND REQUESTED Explosive Ordnance Disposal SUPPORT. THE Explosive Ordnance Disposal TEAM LEADER IDENTIFImprovised Explosive Device THE FOLLOWING ITEMS:\012TWO IRAQI PROJECTILES, HE, 122Millimeter, MODEL UnknownNOWN, RUSTED AND %%%\012TWO US PROJECTILES, -%%%, 105Millimeter, %%%, HEAVILY DAMAGED, NO EXPLOSIVE HAZARD\012ONE UnknownNOWN PROJECTILE, DAMAGED SO BADLY, LOOKS TO BE SCRAP METAL, NO EXPLOSIVE HAZARD\012THE Force Protection / Firing Point COULD NOT PROVIDE ANY INFORMATION AS TO WHERE THE ITEMS WERE FOUND, OTHER THAN THEY WERE FOUND IN %%%. THE Explosive Ordnance Disposal TEAM LEADER ASSESSED THAT THE ITEMS WERE SAFE TO MOVE AND THEY WERE TRANSPORTED TO THE JSS '%%% SHA FOR DISPOSAL AT A LATER DATE. \012\012\012\012SUMillimeterARY:\012%%% X Unexploded Ordnance\012%%% X Local National Killed in Action\012%%% X Damage\012\012//CLOSED//\012",Private
"Team maneuvered to an %%% at %%% Medical Corps %%% In Support of %%% Company / Commanding Officer, -%%% IN. The initial call was for a Unexploded Ordnance, %%% x 120mm mortar. The team linked up with Red %%% who briefed that his platoon had encountered the round in the field off of Route %%% while conducting Observation Post (often followed by a number) operations in the area. The team verified the scene clear by remote visual recon. The Team Leader identified: \012One, 120mm, US, %%%, Illumination Mortar (serviceable).\012The team detonated the mortar in place. No fragments were available for recovery. No further explosive hazards were found.",Private
"WHO: /-%%% CAB\012\012WHAT: Improvised Explosive Device\012\012WHERE: %%%\012\012WHEN: 112330AUG09\012\012HOW: %%% OF EVENTS: %%% FOUND WHAT APPEARS TO BE A 120Millimeter ROUND WITH ELECTRICAL DEVICES ATTACHED TO IT. CALLED THE %%% NET AND LAND %%%, Explosive Ordnance Disposal HAS BEEN REQUESTED CONVOY SECURE SIGHT AND WAIT FOR Explosive Ordnance Disposal TO Release Point SITE.\012\012\012********Explosive Ordnance Disposal Post Blast Analysis********\012UPDATE 110236AUG09: Explosive Ordnance Disposal ON SITE CONFIRMED IT IS A ROUND THE SIZE IS 120Millimeter SURFACE LAID NO COMillimeterAND WIRE OR CRUSH WIRE ATTACHED, Detachment / DetaineeONATED IN PLACE FOUND POSSIBLE SECONDARY SITE, AWAITING ASSESSMENT OF SECONDARY SITE.\012 \012UPDATE 110256AUG09: SECONDARY SITE CLEARED CONVOY CONTINUE MISSION \012\012*************************\012SUMillimeterARY: Explosive Ordnance Disposal ON SITE AT , %%% PImprovised Explosive Device WAS A ROUND BUT THERE WERE NO WIRES CONNECTED TO IT AT THAT TIME, PERFORMED CONTROL Detachment / Detainee %%% CONVOY Centimeter / Cluster Munitions / 23rd CM BN = Chemical Battalion AT %%%, NO INJURIES AND NO Battle Damage Assessment TO REPORT.\012\012*********UPDATE*********\012 LANDOWNER %%% Explosive Ordnance Disposal THOUGHT THERE WAS %%% UNDER THE ROUND SO THEY WANTED TO CHECK IT OUT FURTHER BUT IT TURNED UP TO BE NOTHING.\012\012%%% X /%%% Improvised Explosive Device\012%%% X Wounded In Action \012%%% X Battle Damage Assessment: NONE\012\012STATUS: CLOSED BY %%%\012",Private
"****%%% NATION REPORT***\012\012\012MND-%%% EVENT (%%%)\012\012UNIT: -%%% Cavalry, number before denotes specific regiment, -%%% Identification\012\012WHO: %%%/A/-, %%% IP'%%%\012\012WHAT: Unexploded Ordnance\012\012WHEN: 111433AUG09\012\012WHERE: %%%\012\012CLOSEST SoI Command Post / Check Point(%%%): \012Command Post / Check Point NUMBER: \012TYPE: \012GRIdentification LOCATION: \012DISTANCE AND DIRECTION:\012\012\012TIMELINE:\012\012: %%% REPORT FROM A/-%%% THAT THE IPS HAVE THESE ADDITIONAL %%% LOCATED AT Al Qaida IPS. REQUESTING Explosive Ordnance Disposal. %%%/A/- %%% AND CORDON FOR Explosive Ordnance Disposal.\012\012------------------------------------\012Unexploded Ordnance %%%-LINE:\012\012%%%: 111433AUG09\012: \012: \012: \012: / %%% Friendly Forces \012: %%% X MORTAR Rounds (?), %%% X 57Millimeter ROCKETS\012%%%: NONE\012%%%: Al Qaida \012%%%: NONE\012: %%% SECURED AT IPS\012%%%: IMillimeterEDIATE\012------------------------------------\012\012\012Explosive Ordnance Disposal ASSESSMENT: (PENDING)\012\012\012S2 ASSESSMENT: (PENDING)\012 \012SUMillimeterARY:\012\012%%% X Unexploded Ordnance\012%%% X Injury\012%%% X Damage\012\012\012///OPEN///",Private
----%%% NATION REPORT------\012----CONFIRMED BY Coalition Forces-----------\012-----LATE REPORT------\012\012MND-%%% EVENT (%%%)\012\012UNIT: () (%%%)\012\012WHO: //%%%\012\012WHAT: %%% CONSISTING OF 2X 120Millimeter %%% ROUNDS AND 2X 155Millimeter %%% RO,Private
MND-%%% EVENT (%%%)\012\012UNIT: /%%% Compact Disc / Command / ? (%%%)\012\012WHO: %%%/A/-%%%\012\012EVENT TYPE: %%%\012\012WHEN: 092012AUG09\012\012WHERE: \012\012: %%%\012\012------------------------------------\012\012CLOSEST ISF/SoI Command Post / Check Point(%%%): Force Protection / Firing Point\012Command Post / Check Point NUMBER: %%%\012UNIT: //%%% Force Protection / Firing Point\012GRID: %%%\012DISTANCE AND DIRECTION: %%% \012\012------------------------------------\012\012TIMELINE: \012\012092012AUG09: %%%/A/-%%% REPORTS DISCOVERING A Rocket Propelled Grenade LAUNCHER %%%/ NO Rounds vicinity %%%. DEVELOPING SITUATION. %%%/A/-%%% DO NOT REQUEST Explosive Ordnance Disposal\012\012092026AUG09: %%%/A/-%%% REPORTS THEY ARE RETURNING BACK TO JSS %%%/ Rocket Propelled Grenade LAUNCHER\012\012092041AUG09: %%%/A/-%%% Release Point JSS %%%/ Rocket Propelled Grenade LAUNCHER\012\012------------------------------------\012\012S2 ASSESSMENT: ITS ASSESSED THAT THE Rocket Propelled Grenade LAUNCHER FOUND WAS PLACED FOR A POSSIBLE ATTACK ON JSS %%%. THE SAME GROUP RESPONSIBLE FOR THE Indirect Fire ATTACK ON JSS %%% ON THE %%% OF %%% TO BE RESPONSIBLE FOR THE PLACEMENT OF THE Rocket Propelled Grenade LAUNCHER.\012\012------------------------------------\012\012SUMMARY:\012%%% X %%% (FOUND Rocket Propelled Grenade LAUNCHER)\012%%% X Injury\012%%% X Damage\012\012//CLOSED//,Private
---%%% NATION REPORT-----\012------%%% BY Coalition Forces-------\012\012MND-%%% EVENT \012\012UNIT: %%% \012\012WHO:///%%% \012\012WHAT:CACHE\012\012WHERE: %%%\012\012WHEN: 091230AUG09\012\012------------------------------------\012CLOSEST ISF/SoI Comman,Private
*******%%% NATION*******\012*******LATE REPORT********\012****%%%***\012\012MND-%%% EVENT \012\012UNIT: -%%% Joint Operations Command/-%%%\012\012WHO: //%%% IA\012\012WHAT: FOUND %%%\012 \012WHEN: 051100AUG09\012\012WHERE: \012\012/():%%%\012UNIT://%%%\012GRID:\012/:/%%%\012\012TIMELINE:\012A PATROL FROM /%%% IA CONDUCTED A SEARCH IN %%% IN %%% GARAGES In the Vicinity Of %%%. THE PATROL FOUND %%% DETERIORATED MORTAR ROUNDS.\012\012Explosive Ordnance Disposal ASSESSMENT:TWO MORTARS WERE TAKEN TO %%% BY %%% IA DIV Explosive Ordnance Disposal. NO IA Explosive Ordnance Disposal ASSESSMENT AVAILABLE AND Coalition Forces Explosive Ordnance Disposal WAS NOT REQUESTED.\012\012S2 ASSESSMENT: THESE MORTAR ROUNDS WERE MOST LIKELY %%% DUE TO THE CONDITION THEY WERE IN.\012\012SUMMARY\012%%% X FOUND \012%%% X Injury\012%%% X Damage\012\012///CLOSED/// %%%,Private
SUMMARY: \012 WHO: %%% POLICE STATION PATROLS.\012 WHAT: Improvised Explosive Device FOUND.\012 WHEN: %%% AUG %%%\012 WHERE: \012\012%%% NATION REPORT\012 %%% POLICE STATION PATROLS FOUND A HAND GRENADE INSIDE %%% NEIGHBORHOOD M/%%% NEAR THE %%% PIPES. \012\012Battle Damage Assessment: \0120X %%%.\012,Private
